file,raw_date,date,doc_type,context
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"Additionally, the Day Watch SHU Officer in Charge on August 9, 2019, said he and all other SHU staff were"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"Forensic Psychologist  1 told the OIG that on August 9, 2019, she was present during a meeting in which one"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"On August 9, 2019, the U .S. Court of Appeals for the Second Circuit ordered the unsealing of the summary"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"New York to GEO  (Queens Detention Facility)  on August 9, 2019.  Th is attachment also includes  the acronym"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"New  York  on August 9, 2019.  Notwithstanding this email, as detailed below,  several of the email recipients"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"Forensic Psycholog ist 1 told the OIG that on August 9, 2019, she was present during a meeting in which one"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"the previous day (August 9, 2019) , two of Epstein’s attorneys separately contacted him.  One of the attorneys"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"According to MCC New York reports, including the Daily Log and the Lieutenant’s Log, on August 9, 2019 , at"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"New York  on or before the morning of August 9, 2019.  The Supervisory Correctional Systems Specialist  told"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"handled inmate movement in and out of MCC New York  on August 9, 2019.  The Correctional Systems"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"Officer confirmed that the  Daily Log  reflected  that Inmate 3 was “pre-remove d” on August 9, 2019, at"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"Systems Officer told the OIG that the call out list from  August 9, 2019 , was no longer available because the"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"Discharge personnel would have printed copies of the call out list for August 9, 2019 , which t he MCC"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"August 9, 2019, would have listed “WAB ” next to Inmate 3’s name, which meant that he  was departing fro m"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"Correctional Officer (CO)  1 told the OIG that on the morning of August 9, 2019, he and Day Watch SHU"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"6 a.m. until approximately 2 p.m., and that he was off on August 9, 2019.  The SHU Lieutenant , whose shift"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"OIG that on August 9, 2019, they had oversight of the SHU  from approximately 6 a.m. until 2 p.m . due to"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"According to the MCC New York Staff Roster , on August 9, 2019 , SHU Officer #1 was listed as Senior Officer"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"SHU Officer in Charge , between July 30 and August 9, 2019, he told all other MCC  New York  staff members"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"to the Warden stating, “On Friday August 9, 2019 at approximately 1:50 p.m., I S/O/S [the Day Watch SHU"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"The Warden told the OIG that he was off duty on August 9, 2019.  The Warden said that in the event Epstein"
GOVPUB-J37-PURL-gpo214716.txt,"August  9, 2019",2019-08-09,unknown,"August  9, 2019, from 6:58 p.m. to 7:19 p.m.  No other BOP records exist regarding the unmonitored call,"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"to the SHU from the attorney conference room on August 9, 2019, a Unit Manager said to the Evening Watch"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"from the SHU on August 9, 2019, because he wanted to accommodate Epstein’s request for a telephone call"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"New York  during an attorney proffer that Individual 1  spoke with Epstein on August 9, 2019, at about 7 p.m.,"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"August 9, 2019, until Epstein was discovered  hanged  in his cell at approximately 6:3 0 a.m. on August 10,"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"August 9, 2019, which was signed by the Evening Watch SHU  Officer in Charge  and CO Noel.  Based on his"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"visitor in the MCC New York SHU visiting room.  The Lieutenant ’s Log from August 9, 2019 , reflected that"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"New York master count sheet for the 10 p.m. count on August 9, 2019, all units had verbally reported their"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"Senior Officer Specialist 6 told the OIG that on August 9, 2019, he worked in the Control Center from"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"Discharge dry cell the previous day (August 9, 2019).  The Morning Watch Operations Lieutenant  said that"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"When asked which rounds she conducted on August 9, 2019, Noel responded, “That’s hard for me to tell because  I didn’t"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"August 9, 2019, a little before 12 a.m., and said that no additional count was conducted after that t ime."
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"entering Epstein’s cell after Epstein returned from his legal visit on August 9, 2019 ; did not hear noise that"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"to Epstein’s cell on the evening of August 9, 2019 , Inmate 7 did not rec all seeing anyone going  in or out of"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"that only one cell search was entered into TRUSCOPE on August 9, 2019, because cell searches were tedious"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"revealed, however, that on August 9, 2019, the SHU"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"left the SHU on August 9, 2019, there was an orange cloth twisted around the ladder, strings on the side of"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"According to the Electronics Technician, after he reported to work on August 9, 2019, and attended to other"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"The OIG’s investigation and review revealed that on August 9, 2019, MCC New York staff assigned to the SHU failed to notify their superiors that Epstein’s cellmate, Inmate 3, had been transferred out of MCC New York"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"August 9, 2019. 64  Receiving and Discharge is the area of MCC New York that is  responsible for processing inmates who enter or leave"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"The OIG investigation concluded that on August 9, 2019, the Day Watch S HU Officer in Charge, the Evening"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"and ultimately may have impeded SHU officers’ ability to house Epstein with a cellmate on August 9, 2019."
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"August 9, 2019, told the OIG that she was not aware of Epstein’s cellmate requirement.  The OIG credited her account"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"SHU to Receiving and Discharge at approximately 3:15 p.m. on August 9, 2019; however, this inmate transfer was not documented until approximately 12:35 a.m. on August 10, 2019.  Based on this internal transfer,"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"had completed the mandatory rounds and inmate counts on the evening of August 9, 2019,  and morning of"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"The OIG’s investigation and review revealed that on August 9, 2019, MCC New York supervisory staff requested that a staff member fill an overtime position within the SHU, which resulted in that staff member"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"The OIG’s investigation and review determined that on August 9, 2019, MCC New York staff cleared the"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"Operations Lieutenant told the OIG that on August 9, 2019, he did not supervise the 4 p.m. count or conduct any rounds in the SHU.  He acknowledged that he signed some of the  pages of the 4 p.m. count, but he did"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"10 p.m. on August 9, 2019)  in an acting capacity .  The Evening Watch Operations Lieutenant and the Acting Evening"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"The OIG’s investigation determined that on August 9, 2019, Epstein asked to call his mother.  The Unit"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"The OIG found that on August 9, 2019, the Day Watch SHU Officer in Charge either failed to conduct the"
GOVPUB-J37-PURL-gpo214716.txt,"August 9, 2019",2019-08-09,unknown,"on August 9, 2019, which was certainly a contributory cause to the lack of adequate means of accounting for"
2025.08.05-Subpoena-Cover-Letters.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.05-Subpoena-Cover-Letters.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.05-Subpoena-Cover-Letters.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.05-Subpoena-Cover-Letters.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.05-Subpoena-Cover-Letters.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.05-Subpoena-Cover-Letters.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.05-Subpoena-Cover-Letters.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.05-Subpoena-Cover-Letters.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.05-Subpoena-Cover-Letters.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.05-Subpoena-Cover-Letters.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.05-Subpoena-Cover-Letters.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.25-Subpoena-Cover-Letter-to-Epstein-Estate.txt,"August 10, 2019",2019-08-10,subpoena,"On August 10, 2019, while in federal custody at the Metropolitan Correctional Center in"
2025.08.25-Subpoena-and-Schedule-to-Epstein-Estate.txt,"August 10, 2019",2019-08-10,subpoena,"a “Black Book,” from January 1, 1990 through August 10, 2019."
2025.08.25-Subpoena-and-Schedule-to-Epstein-Estate.txt,"August 10, 2019",2019-08-10,subpoena,"August 10, 2019, "
2025.08.25-Subpoena-and-Schedule-to-Epstein-Estate.txt,"August 10, 2019",2019-08-10,subpoena,"from January 1, 1990 through August 10, 2019."
2025.08.25-Subpoena-and-Schedule-to-Epstein-Estate.txt,"August 10, 2019",2019-08-10,subpoena,"from January 1, 1990 through August 10, 2019, including but not limited to:"
2025.08.25-Subpoena-and-Schedule-to-Epstein-Estate.txt,"August 10, 2019",2019-08-10,subpoena,"August 10, 2019, including but not limited to:"
2025.08.25-Subpoena-and-Schedule-to-Epstein-Estate.txt,"August 10, 2019",2019-08-10,subpoena,"Request 10(a) from January 1, 1990 through August 10, 2019."
23-085.txt,"August 10, 2019",2019-08-10,unknown,"The OIG initiated this investigation upon receipt of information from the BOP that on August 10, 2019, in the Metropolitan Correctional Center in New York,"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"August 10, 2019, in the Metropolitan Correctional Center located in  New York, New York  (MCC New York ),"
23-085.txt,"August  10, 2019",2019-08-10,unknown,"August  10, 2019. The OIG investigation and review identified numerous  and serious failures by MCC New York staff, as well as"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"until Epstein was found hanged in his cell on the morn ing of August 10, 2019 .  However , in documentation"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"New  York SHU at 12 a.m. on August 10, 2019 .4  During their shift, they each created and submitted fals ified"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"SHU from 12 a.m. to 8 a.m. on August 10, 2019.  Thomas did not work  his regular shift as a Material Handler in a"
23-085.txt,"August  10, 2019",2019-08-10,unknown,"August  10, 2019. "
23-085.txt,"August 10, 2019",2019-08-10,unknown,"in the MCC  New York SHU , and that on August 10, 2019, both she and Thomas failed to conduct the"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"approximately 10: 40 p.m. on August 9, 2019, until approximately 6:30 a.m. on August 10, 2019, when"
23-085.txt,"August  10, 2019",2019-08-10,unknown,"August  10, 2019 ; BOP policies and program statements; MCC New York Post Orders ; and financial records ."
23-085.txt,"August 10, 2019",2019-08-10,unknown,"August 10, 2019  MCC New York SHU staff members d o not conduct the 12 a.m., 3 a.m., or"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"SENTRY.  This update is reflected in Inmate 4’s Inmate History Quarters, which states that Inmate 4 was transferred out of the SHU into a different housing unit on August 10, 2019, at 12:35 a.m.  The Morning"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"At approximately 12 a.m. on August 10, 2019, Material Handler Thomas replaced the other Material"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"shift between approximately 12 a.m. and approximately 6:3 0 a.m.  Thomas said the August 10, 2019 round"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"told the OIG that he knew he was falsely certifying the count slips when he signed them on August 10, 2019."
23-085.txt,"August 10, 2019",2019-08-10,unknown,"Noel and Thomas both admitted to the OIG that they did not conduct any of the rounds reflected on the SHU Round Sheet on August 10, 2019, from 12 a.m. until Epstein was found hanged  in his cell at"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"Station.  Noel said that during her shift on August 10, 2019, no one went to Epstein’s cell and no one other"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"Through review and analysis of the SHU security camera video, witness statements, and BOP records, the OIG determined that at approximately 4 a.m. on August 10, 2019, the Morning Watch Operations Lieutenant"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"On August 10, 2019, shortly after 6 a.m., the doorbell to the SHU rang, indicating that a delivery of breakfast"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"August 10, 2019, from 12 a.m. until the time he attempted to"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"Operations Lieutenant  on August 10, 2019, at approximately 5:30 a.m.  The Lieutenant said that at"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"“pop open” that evening.   Inmate 7 said he remembered waking up around 6 a.m. on August 10, 2019, and"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"According to the BOP Form 583 Report of Incident, on August 10, 2019, at approximately 6:33 a.m., while"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"According to a memorandum attached to the Form 583 from  the Clinical Nurse dated August 10, 2019, when"
23-085.txt,"August  10, 2019",2019-08-10,unknown,"August  10, 2019, after Noel called the medical emergency, the Correctional Systems Officer received a call"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"prior to 6 a.m. on August 10, 2019, but was still working on things like the Daily Activity Reports and"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"Figure 5.5  The photographs of Epstein’s cell on August 10, 2019,"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"reviewed a picture of Epstein’s cell from August 10, 2019,"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"August 10, 2019, when interviewed by the OIG.  He said"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"At the time of Epstein’s death on August 10, 2019, the camera system upgrade had not been completed.  Immediately following Epstein’s death, Company  1 officials arrived at MCC New York and installed the new"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"The Electronics Technician arrived at the institution around 6 a.m. on August 10, 2019, and shortly"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"53  One additional camera located at the 10 South O fficers’ Station w as recording on August 10, 2019.  That camera is not"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"SHU Camera Locations and Recording Status on August 10, 2019"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"The Warden, who was not scheduled to work on August 10, 2019, arrived at the institution later that"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"FBI evidence doc uments revealed that on August 10, 2019, the FBI seized all hard drives contained within"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"SHU to Receiving and Discharge at approximately 3:15 p.m. on August 9, 2019; however, this inmate transfer was not documented until approximately 12:35 a.m. on August 10, 2019.  Based on this internal transfer,"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"August 10, 2019. Additionally, as noted above, BOP policy requires employees to cooperate fully with an official investigation"
23-085.txt,"August 10, 2019",2019-08-10,unknown,"death on August 10, 2019.  According to forensic analysis conducted by the FBI after Epstein’s death, on"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"The OIG initiated this investigation upon receipt of information from the BOP that on August 10, 2019, in the Metropolitan Correctional Center in New York,"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"August 10, 2019, in the Metropolitan Correctional Center located in  New York, New York  (MCC New York ),"
GOVPUB-J37-PURL-gpo214716.txt,"August  10, 2019",2019-08-10,unknown,"August  10, 2019. The OIG investigation and review identified numerous  and serious failures by MCC New York staff, as well as"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"until Epstein was found hanged in his cell on the morn ing of August 10, 2019 .  However , in documentation"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"New  York SHU at 12 a.m. on August 10, 2019 .4  During their shift, they each created and submitted fals ified"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"SHU from 12 a.m. to 8 a.m. on August 10, 2019.  Thomas did not work  his regular shift as a Material Handler in a"
GOVPUB-J37-PURL-gpo214716.txt,"August  10, 2019",2019-08-10,unknown,"August  10, 2019. "
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"in the MCC  New York SHU , and that on August 10, 2019, both she and Thomas failed to conduct the"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"approximately 10: 40 p.m. on August 9, 2019, until approximately 6:30 a.m. on August 10, 2019, when"
GOVPUB-J37-PURL-gpo214716.txt,"August  10, 2019",2019-08-10,unknown,"August  10, 2019 ; BOP policies and program statements; MCC New York Post Orders ; and financial records ."
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"August 10, 2019  MCC New York SHU staff members d o not conduct the 12 a.m., 3 a.m., or"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"SENTRY.  This update is reflected in Inmate 4’s Inmate History Quarters, which states that Inmate 4 was transferred out of the SHU into a different housing unit on August 10, 2019, at 12:35 a.m.  The Morning"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"At approximately 12 a.m. on August 10, 2019, Material Handler Thomas replaced the other Material"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"shift between approximately 12 a.m. and approximately 6:3 0 a.m.  Thomas said the August 10, 2019 round"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"told the OIG that he knew he was falsely certifying the count slips when he signed them on August 10, 2019."
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"Noel and Thomas both admitted to the OIG that they did not conduct any of the rounds reflected on the SHU Round Sheet on August 10, 2019, from 12 a.m. until Epstein was found hanged  in his cell at"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"Station.  Noel said that during her shift on August 10, 2019, no one went to Epstein’s cell and no one other"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"Through review and analysis of the SHU security camera video, witness statements, and BOP records, the OIG determined that at approximately 4 a.m. on August 10, 2019, the Morning Watch Operations Lieutenant"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"On August 10, 2019, shortly after 6 a.m., the doorbell to the SHU rang, indicating that a delivery of breakfast"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"August 10, 2019, from 12 a.m. until the time he attempted to"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"Operations Lieutenant  on August 10, 2019, at approximately 5:30 a.m.  The Lieutenant said that at"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"“pop open” that evening.   Inmate 7 said he remembered waking up around 6 a.m. on August 10, 2019, and"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"According to the BOP Form 583 Report of Incident, on August 10, 2019, at approximately 6:33 a.m., while"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"According to a memorandum attached to the Form 583 from  the Clinical Nurse dated August 10, 2019, when"
GOVPUB-J37-PURL-gpo214716.txt,"August  10, 2019",2019-08-10,unknown,"August  10, 2019, after Noel called the medical emergency, the Correctional Systems Officer received a call"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"prior to 6 a.m. on August 10, 2019, but was still working on things like the Daily Activity Reports and"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"Figure 5.5  The photographs of Epstein’s cell on August 10, 2019,"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"reviewed a picture of Epstein’s cell from August 10, 2019,"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"August 10, 2019, when interviewed by the OIG.  He said"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"At the time of Epstein’s death on August 10, 2019, the camera system upgrade had not been completed.  Immediately following Epstein’s death, Company  1 officials arrived at MCC New York and installed the new"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"The Electronics Technician arrived at the institution around 6 a.m. on August 10, 2019, and shortly"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"53  One additional camera located at the 10 South O fficers’ Station w as recording on August 10, 2019.  That camera is not"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"SHU Camera Locations and Recording Status on August 10, 2019"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"The Warden, who was not scheduled to work on August 10, 2019, arrived at the institution later that"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"FBI evidence doc uments revealed that on August 10, 2019, the FBI seized all hard drives contained within"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"SHU to Receiving and Discharge at approximately 3:15 p.m. on August 9, 2019; however, this inmate transfer was not documented until approximately 12:35 a.m. on August 10, 2019.  Based on this internal transfer,"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"August 10, 2019. Additionally, as noted above, BOP policy requires employees to cooperate fully with an official investigation"
GOVPUB-J37-PURL-gpo214716.txt,"August 10, 2019",2019-08-10,unknown,"death on August 10, 2019.  According to forensic analysis conducted by the FBI after Epstein’s death, on"
23-085.txt,"August 11, 2019",2019-08-11,unknown,"On August 11, 2019, the Office of the Chief Medical Exami"
23-085.txt,"August 11, 2019",2019-08-11,unknown,"dead by an emergency room physician at 7:36 a.m.  On August 11, 2019, the Office  of the Chief Medical"
23-085.txt,"August 11, 2019",2019-08-11,unknown,"August 11, 2019  The Office of the Chief Medical Examiner, City of New York, conducts an"
23-085.txt,"August 11, 2019",2019-08-11,unknown,"On August 11, 2019, the Office of the Chief Medical Examiner, City of New York, performed an autopsy on"
GOVPUB-J37-PURL-gpo214716.txt,"August 11, 2019",2019-08-11,unknown,"On August 11, 2019, the Office of the Chief Medical Exami"
GOVPUB-J37-PURL-gpo214716.txt,"August 11, 2019",2019-08-11,unknown,"dead by an emergency room physician at 7:36 a.m.  On August 11, 2019, the Office  of the Chief Medical"
GOVPUB-J37-PURL-gpo214716.txt,"August 11, 2019",2019-08-11,unknown,"August 11, 2019  The Office of the Chief Medical Examiner, City of New York, conducts an"
GOVPUB-J37-PURL-gpo214716.txt,"August 11, 2019",2019-08-11,unknown,"On August 11, 2019, the Office of the Chief Medical Examiner, City of New York, performed an autopsy on"
23-085.txt,"August 12, 2019",2019-08-12,unknown,"On August 12, 2019,  following Epstein’s death,  the Day Watch SHU Officer in Charge wrote  a memorandum"
GOVPUB-J37-PURL-gpo214716.txt,"August 12, 2019",2019-08-12,unknown,"On August 12, 2019,  following Epstein’s death,  the Day Watch SHU Officer in Charge wrote  a memorandum"
23-085.txt,"August 14, 2019",2019-08-14,unknown,"the DVR 2 system.  On August 14, 2019, the FBI returned to MCC New York and seized additional DVR 2"
GOVPUB-J37-PURL-gpo214716.txt,"August 14, 2019",2019-08-14,unknown,"the DVR 2 system.  On August 14, 2019, the FBI returned to MCC New York and seized additional DVR 2"
23-085.txt,"August 15, 2019",2019-08-15,unknown,"documents were filed in the Superior Court of the Virgin Islands on August 15, 2019.  Among the court filings"
23-085.txt,"August 15, 2019",2019-08-15,unknown,"components.  On August 15, 2019, the FBI seized the entire DVR 1 sy stem."
GOVPUB-J37-PURL-gpo214716.txt,"August 15, 2019",2019-08-15,unknown,"documents were filed in the Superior Court of the Virgin Islands on August 15, 2019.  Among the court filings"
GOVPUB-J37-PURL-gpo214716.txt,"August 15, 2019",2019-08-15,unknown,"components.  On August 15, 2019, the FBI seized the entire DVR 1 sy stem."
23-085.txt,"August 16, 2019",2019-08-16,unknown,"August 16, 2019  The Office of the Chief Medical Examiner, City of New York, releases its findings publicly that the cause of Epstein’s death was hanging and that"
23-085.txt,"August 16, 2019",2019-08-16,unknown,"August 16, 2019, and began to conduct a forensic analysis of the system.  According to FBI forensic reports,"
GOVPUB-J37-PURL-gpo214716.txt,"August 16, 2019",2019-08-16,unknown,"August 16, 2019  The Office of the Chief Medical Examiner, City of New York, releases its findings publicly that the cause of Epstein’s death was hanging and that"
GOVPUB-J37-PURL-gpo214716.txt,"August 16, 2019",2019-08-16,unknown,"August 16, 2019, and began to conduct a forensic analysis of the system.  According to FBI forensic reports,"
2025.08.25-Subpoena-and-Schedule-to-Epstein-Estate.txt,"August 19, 2019",2019-08-19,subpoena,"phone call logs or missed visitor logs from January 1, 1990 through August 19, 2019."
23-085.txt,"November 19, 2019",2019-11-19,unknown,"On November 19, 2019, a federal grand jury of the U.S. District Court for the Southern District of New York"
GOVPUB-J37-PURL-gpo214716.txt,"November 19, 2019",2019-11-19,unknown,"On November 19, 2019, a federal grand jury of the U.S. District Court for the Southern District of New York"
