date,year,company,event,category,snippet,source_url
2017-09-12,2017,Resolute_Holdings,"CoStar Group to Acquire ForRent, Adding Millions of ...",General_Update,"ForRent's revenue for 2017 is expected to be approximately $100 million and EBITDA is estimated at approximately $15 million, for an EBITDA margin of 15%, based ...",https://www.costargroup.com/press-room/2017/costar-group-acquire-forrent-adding-millions-renters-apartmentscom-network
2017-09-22,2017,Resolute_Holdings,Banks Bruce | People | Sidley Austin LLP,General_Update,"Banks Bruce focuses his practice on private equity, financing, and energy transactions, both domestically and internationally.",https://www.sidley.com/en/people/b/bruce-banks
2017-11-09,2017,Resolute_Holdings,ILPA SUMMIT,Financial_Performance,"2017, driven by exceptional operational growth/margin expansion. In 2016, WCAS XII portfolio companies generated consolidated EBITDA growth of 34%. 2017 ...",https://ilpa.org/wp-content/uploads/2017/11/2017-ILPA-Summit-General-Partner-Profiles.pdf
2017-11-16,2017,Resolute_Holdings,CalPERS 2016-2017 Annual Investment Report,General_Update,"On behalf of the CalPERS Investment Office, I am pleased to report on CalPERS' investment performance, operations, and initiatives for the one-year period ...",https://www.calpers.ca.gov/sites/default/files/spf/docs/forms-publications/annual-investment-report-2017.pdf
2017-11-20,2017,Resolute_Holdings,Building momentum on our path to become the premier ...,General_Update,"For the full year, Ashland's adjusted earnings was $2.44 per diluted share, compared to $2.25 per diluted share in fiscal 2016. These results include roughly $ ...",https://www.ashland.com/file_source/Ashland/Proxy/Ashland%202017%20Annual%20%20Report.pdf
2017-12-06,2017,Resolute_Holdings,BRI 2016 Annual Report,Financial_Performance,The themes of BRI's annual reports since 2012 and up to 2016 are indicative of BRI's consistent efforts over those years to ensure sustainable growth based on ...,https://www.ir-bri.com/misc/AR/flipbook/2016/files/assets/common/downloads/publication.pdf
2017-12-07,2017,Resolute_Holdings,"Weber Shandwick acquires Resolute Digital, Bomoda",General_Update,"Weber Shandwick has acquired Resolute Digital and Bomoda to expand its global data science, analytics, search, and performance marketing capabilities.",https://www.prweek.com/article/1452226/weber-shandwick-acquires-resolute-digital-bomoda
2017-12-15,2017,Resolute_Holdings,Financing SDGs South-South Cooperation,Clinical_Milestone,"This study report titled 'South-South Cooperation for Financing SDGs' commissioned by the Economic. Relations Division, and supported by the Knowledge for ...",https://erd.portal.gov.bd/sites/default/files/files/erd.portal.gov.bd/page/83abb6f9_b264_45f9_92c0_2596b2421dc9/South%20South%20Cooperation%20for%20Financing%20SDGs.pdf
2017-12-31,2017,Resolute_Holdings,Integrated Report 2017,General_Update,"Beginning with its report for fiscal 2017, Otsuka Holdings has integrated its Annual Report and CSR Report, issuing as an Integrated Report that brings ...",https://www.otsuka.com/en/ir/library/pdf/annual/2017_a4.pdf
2018-01-01,2018,Resolute_Holdings,ANNUAL REPORT 2024,Financial_Performance,This year also saw a record capital return to shareholders of $47.1 million through increased quarterly dividends and our share buyback program. Page 9. 7.,https://www.sagicor.com/-/media/PDFs/SFC/Annual-Reports/SFCL-2024-Annual-Report.pdf?ts=20250504T1735373339
2018-02-23,2018,Resolute_Holdings,2017 - integrated summary report,Financial_Performance,"1 In 2017, GE returned. $12.1 billion to investors through dividends and buyback. While most of our businesses delivered solid—and, in the cases of Aviation and ...",https://www.ge.com/sites/default/files/GE_ISR2017.pdf
2018-02-26,2018,Resolute_Holdings,Proxy Statement,General_Update,"In February, we announced the 2018 slate, which includes Larry Culp, Tom Horton and Leslie Seidman, who will bring additional insight into capital allocation, ...",https://www.sec.gov/Archives/edgar/data/40545/000120677418000752/ge3334621-def14a.htm
2018-03-06,2018,Resolute_Holdings,Atlantic Investment Management,General_Update,"At half the market exposure, Atlantic's hedge fund strategy has kept up with the S&P 500, annualising at around 10% since 1993. The gap in holdings is far ...",https://thehedgefundjournal.com/atlantic-investment-management/
2018-03-10,2018,Resolute_Holdings,Research on the 150 Largest US Fund Families,General_Update,Introduction The Fund Family 150 report helps thousands of investors evaluate the 150 largest U.S. fund families.,https://morningstardirect.morningstar.com/clientcomm/DueDiligenceReports/FundFamily150.pdf
2018-03-16,2018,Resolute_Holdings,ASMI Annual Report 2017,Financial_Performance,"Last year, we reduced our shareholding in ASMPT from approximately 39% to approximately 25% with the proceeds being used for share buyback programs and a ...",https://www.asm.com/media/o0pl3jbf/2017_asmi_annual_report.pdf
2018-03-31,2018,Resolute_Holdings,Making Life Better. For Everyone.,Clinical_Milestone,We are now focussed on building platforms that will herald the Fourth Industrial Revolution and will create opportunities and avenues for India and all its ...,https://www.ril.com/sites/default/files/2022-12/RIL-AR-2018.pdf
2018-04-16,2018,Resolute_Holdings,Resolute Announces Tentative Agreement with Unifor,General_Update,"(NYSE: RFP) (TSX: RFP) today announced that a tentative four-year agreement has been reached with Unifor, subject to ratification by their members. Unifor ...",https://www.prnewswire.com/news-releases/resolute-announces-tentative-agreement-with-unifor-300630644.html
2018-04-30,2018,Resolute_Holdings,2018 - Annual Report and Accounts,General_Update,"Renewed in April, they bring diverse professional experiences, including vast economic and financial knowledge at both national and international levels.",https://www.unicreditgroup.eu/content/dam/unicreditgroup-eu/documents/en/investors/financial-reports/2018/4Q18/2018-Annual-Report-and-Accounts-General-Meeting-Draft.pdf
2018-05-10,2018,Resolute_Holdings,Investing for Contributors & Beneficiaries,General_Update,"We acquired a 30% stake in BGL Group, the U.K. leading digital distributor of insurance and household financial services, for approximately £525 million.",https://www.cppinvestments.com/wp-content/uploads/2019/09/CPPIB_F2018_Annual_Report_English.pdf
2018-06-12,2018,Resolute_Holdings,Archive: 2018 Acquisition: Capstone Acquires LoadDelivered,Corporate_Action,"LoadDelivered, a leading food and beverage specialized third-party logistics (3PL) firm, announced today that it has been acquired by Capstone Logistics.",https://www.capstonelogistics.com/capstone-logistics-acquires-chicago-based-3pl-loaddelivered-logistics/
2018-06-26,2018,Resolute_Holdings,Loncor Announces Closing of Resolute Mining Transactions,Financial_Performance,"Pursuant to the private placement Transaction, the Company issued 26,000,000 common shares to Resolute at a price of Cdn$0.10 per share for gross proceeds of ...",https://www.loncor.com/media1/announcements/2018/145-loncor-announces-closing-of-resolute-mining-transactions
2018-06-30,2018,Resolute_Holdings,New York City Fire Pension Funds,Financial_Performance,Schedule 3A - Largest Stock Holdings…………………….…..……….…….….….…. Schedule 4A ... This report is prepared by management based on data provided by the investment ...,https://www.nyc.gov/assets/fdny/downloads/pdf/about/fire-pension-fund-cafr.pdf
2018-07-15,2018,Resolute_Holdings,Annual Report 2017-18,General_Update,"During the year ended 31 March 2018, the Holding company has sold off 46% stake in Taurus Tiles Private. Limited ('Taurus') which has resulted in a balance ...",https://kajariaceramics.com/storage/pdf/17-18.pdf
2018-08-15,2018,Resolute_Holdings,2018 Mission Report,General_Update,"Finance revenue recognized in fiscal year 2018 related to non-accrual accounts totaled approximately $12,579 compared to approximately $22,563 in fiscal year ...",https://www.aafes.com/Images/AboutExchange/PublicAffairs/2018-Mission-Report.pdf
2018-09-05,2018,Resolute_Holdings,U.S. recycled pulp mill purchased by paper giant,General_Update,"The largest paper company in China announced Aug. 30 that it will purchase a Fairmont, W.Va. recycled paper mill from Resolute Forest Products. The mill ...",https://resource-recycling.com/recycling/2018/09/05/u-s-recycled-pulp-mill-purchased-by-paper-giant/
2018-09-07,2018,Resolute_Holdings,Company Resolute Mining Limited - MarketScreener,General_Update,"Resolute Mining Ltd is an Australia-based gold miner, developer, and explorer company. The Company owns two producing gold mines.",https://www.marketscreener.com/quote/stock/RESOLUTE-MINING-LIMITED-6492565/company/
2018-09-07,2018,Resolute_Holdings,Paper Giant Nine Dragons to Purchase Resolute Forest ...,General_Update,"The company has entered into a purchase agreement with Resolute Forest Products to buy its recycled pulp mill in Fairmount, West Virginia, for USD 55 million.",https://papermart.in/paper-giant-nine-dragons-to-purchase-resolute-forest-productss-pulp-mill-in-us/
2018-10-01,2018,Resolute_Holdings,New-Indy reaches agreement to acquire Resolute Forest ...,General_Update,"They have reached an agreement to acquire Resolute Forest Products' Catawba paper and pulp mill located on the Catawba River in Catawba, South Carolina.",https://www.schwarzpartners.com/2018/10/01/new-indy-reaches-agreement-to-acquire-resolute-forest-products-catawba-mill/
2018-10-03,2018,Resolute_Holdings,Resolute to sell Catawba paper and pulp mill in US for ...,General_Update,"Resolute Forest Products has signed an agreement to divest its paper and pulp mill in Catawba, South Carolina, US, to New-Indy Containerboard for about $300m.",https://www.packaging-gateway.com/news/resolute-sell-catawba-paper-pulp-mill-us-300m/
2018-10-15,2018,Resolute_Holdings,Fund Asset Class Ticker Security Name CUSIP ...,Financial_Performance,Fund. Asset Class. Ticker. Security Name. CUSIP Number Shares/Par Value. Base Price Amount. Base Market Value. Interest Rate Maturity Date. NQ11 EQUITY.,https://www.vermonttreasurer.gov/sites/treasurer/files/pension-funds/pension-funds-holdings/VPIC_2011-06.pdf
2018-10-19,2018,Resolute_Holdings,Kimmeridge Energy Calls on Resolute Energy to Pursue a ...,General_Update,"Yet since the time we invested in the Company, Resolute has continually failed to deliver on the promises made to the investment community. As a result, the ...",https://www.prnewswire.com/news-releases/kimmeridge-energy-calls-on-resolute-energy-to-pursue-a-sale-or-combination-300734360.html
2018-11-01,2018,Resolute_Holdings,ND Paper Completes Acquisition of Recycled Pulp Mill in ...,Corporate_Action,"ND Paper LLC, a wholly-owned subsidiary of Nine Dragons Paper (Holdings) Limited, today completed its acquisition of the Fairmont, West Virginia recycled pulp ...",https://us.ndpaper.com/nd-paper-completes-acquisition-of-recycled-pulp-mill-in-west-virginia/
2018-11-02,2018,Resolute_Holdings,ND Paper completes acquisition of West Virginia mill,Corporate_Action,ND Paper completes acquisition of West Virginia mill. The company paid $62 million in cash for the Resolute Forest Products Inc. mill.,https://www.recyclingtoday.com/news/nd-paper-nine-dragons-completes-fairmont-mill-acquisition/
2018-11-07,2018,Resolute_Holdings,The Target Report: November 2018,General_Update,"New-Indy Containerboard, based in Ontario, California, has acquired Resolute Forest Products' paper and pulp mill in Catawba, South Carolina. The acquired ...",https://www.thetargetreport.com/2018/11/
2018-11-19,2018,Resolute_Holdings,Cimarex to Acquire Delaware Pure-Play Resolute ...,General_Update,"The consideration represents an approximate 14.8% percent premium to Resolute's closing price of $30.49 on November 16, 2018. Upon closing of the ...",https://www.sec.gov/Archives/edgar/data/1469510/000110465918069071/a18-40414_1ex99d1.htm
2018-11-19,2018,Resolute_Holdings,Cimarex $1.6B Tie-Up with Resolute Builds Permian ...,Financial_Performance,"The cash-and-stock transaction would give Resolute $35/share and assume $710 million in debt, putting the total value at about $1.6 billion. “The Resolute ...",https://naturalgasintel.com/news/cimarex-16b-tie-up-with-resolute-builds-permian-delaware-prospects/
2018-11-28,2018,Resolute_Holdings,ZEMIX,Financial_Performance,The Fund invests in the strong growth opportunities of companies listed and/or operating in emerging markets. It offers a core solution for emerging market ...,https://americanbeaconfunds.com/products/mutual-funds/american-beacon-ninety-one-emerging-markets-equity-fund/zemix/
2018-12-11,2018,Resolute_Holdings,Board of Trustees,General_Update,CEO RODELL began by talking about attending the International Forum of Sovereign Wealth. Funds annual meeting in Marrakesh. She continued that every three ...,https://apfc.org/wp-content/uploads/2018/12/APFC-Quarterly-December-11-12-BOT-Packet.pdf
2018-12-19,2018,Resolute_Holdings,National Defense Authorization Act for Fiscal Year 2015,General_Update,Repeal of annual report on Department of Defense operation and financial support for military museums. ... services during the five-year period preceding the date ...,https://www.govinfo.gov/content/pkg/PLAW-113publ291/html/PLAW-113publ291.htm
2018-12-29,2018,Resolute_Holdings,Clara Miller,General_Update,"On June 15, 2018, Clara beloved wife of the late Irwin (Sonny). Loving mother of Sheldon (Sharon), Eli (Sylvia), Stewart (Joanne), Cindy (Hilary).",https://steelesmemorialchapel.com/condolence/clara-miller-2/
2018-12-31,2018,Resolute_Holdings,Radnor Specialty Insurance Company as of 12-31-2018,Financial_Performance,"As of December 31, 2018, Company records indicated that all 840,000 shares of common stock were issued and outstanding and owned by MVS. There were no changes ...",https://doi.nebraska.gov/sites/default/files/doc/Radnor%20Specialty%20Insurance%20Company%20as%20of%2012-31-2018%20-%20Risk%20Focused.pdf
2018-12-31,2018,Resolute_Holdings,U.S. 2018 Resolution Plan Section 1,General_Update,"Under the Rule, a covered company must submit a resolution plan that provides for the covered company's rapid and orderly resolution (as such term is defined in ...",https://www.federalreserve.gov/supervisionreg/resolution-plans/mizuho-fin-3g-20181231.pdf
2019-01-01,2019,Resolute_Holdings,"Resolute Completes Sale of Catawba, SC, Paper and Pulp ...",General_Update,"The total purchase price of about $300 million consists of $260 million in cash, before customary closing adjustments, and the assumption of approximately $40 ...",https://www.newswire.ca/news-releases/resolute-completes-sale-of-catawba-sc-paper-and-pulp-mill-885302739.html
2019-01-03,2019,Resolute_Holdings,Oil And Gas Investor Ranks Top 50 E&Ps,General_Update,"It will deliver water by pipe to all wells in 2019, savings $500,000 per. A share repurchase program was initiated in September; cash flow positive will be ...",https://www.hartenergy.com/exclusives/oil-and-gas-investor-ranks-top-50-eps-31702/
2019-01-10,2019,Resolute_Holdings,Lazard's 2018 Review of Shareholder Activism,General_Update,1. Companies spun off as part of campaign process counted separately. 2. Calculated as of campaign announcement date. Does not include derivative positions. 3.,https://www.lazard.com/media/m35ntdue/lazards-2018-review-of-shareholder-activism.pdf
2019-01-13,2019,Resolute_Holdings,Fairfax stock positions - The Value Investor's Haven,Financial_Performance,"As of early 2019 the share price is $19 and JPM estimate the NAV is $26 going to $30 in 2020. The dividend is 4.4% and rising, and a buyback is in place. The ...",https://thecobf.com/forum/topic/16427-fairfax-stock-positions/
2019-01-21,2019,Resolute_Holdings,Upstream M&A Deal Activity Surged In Late 2018,Financial_Performance,"Public companies' desire for scale drove mergers and acquisitions that pushed 2018's upstream deal value to $84 billion, the highest total since 2014.",https://www.aogr.com/web-exclusives/exclusive-story/upstream-ma-deal-activity-surged-in-late-2018
2019-01-29,2019,Resolute_Holdings,Resolute Completes Sale of Catawba to New Indy ...,General_Update,Resolute Completes Sale of Catawba to New Indy Containerboard. TM Capital served as exclusive financial advisor to Resolute Forest Products Inc. (NYSE: RFP) in ...,https://tmcapital.com/transactions/resolute-completes-sale-of-catawba-to-new-indy-containerboard/
2019-01-29,2019,Resolute_Holdings,Mills,General_Update,"Paper Excellence acquires Resolute Forest Products. By FDN StaffJuly 8, 2022. Pixelle owner sells Wisconsin mill to larger firm. By FDN StaffApril 11, 2022 ...",https://www.forestdatanetwork.com/news/category/mills
2019-02-08,2019,Resolute_Holdings,Asset Detail,General_Update,"Grand Total. 337,341,374,122.6.. 16,678,734,053.79. ALTERNATIVE INVESTMENTS. 383,172,041.330. 382,375,079.30. ANCHORAGE CAPITAL. 1,974,352.480. 1,974,352.48.",https://www.kyret.ky.gov/Investments/Investments%20Holdings/KTYALL%20Holdings%20as%20of%2031%20December%202018.pdf
2019-02-22,2019,Resolute_Holdings,Corporate Leverage: Par for the Course or Crisis Harbinger?,Financial_Performance,We identified high corporate leverage and growth in BBB-rated debt outstanding as the predominate current risks for domestic credit markets.,https://www.capitaladvisors.com/research/corporate-leverage-par-for-the-course-or-harbinger-of-an-upcoming-crisis/
2019-03-01,2019,Resolute_Holdings,Cimarex announces closing of the acquisition of Resolute ...,Corporate_Action,"Cimarex Energy Co. (NYSE: XEC) announced that it completed its acquisition of Resolute Energy Corporation (NYSE: REN) (Resolute) on March 1, 2019.",https://www.prnewswire.com/news-releases/cimarex-announces-closing-of-the-acquisition-of-resolute-energy-300804956.html
2019-03-08,2019,Resolute_Holdings,We would have had an excellent year in 2018 but a ...,Financial_Performance,"To Our Shareholders: We would have had an excellent year in 2018 but a collapse in stock prices in the fourth quarter, which was reflected.",https://www.fairfax.ca/wp-content/uploads/2018-Shareholders-Letter.pdf
2019-04-01,2019,Resolute_Holdings,2018,Financial_Performance,Strong development in all customer segments and geographical regions. • Record-high adjusted operating profit. • Strengthened balance sheet enables growth.,https://www.annualreport.sandvik/en/2018/servicepages/downloads/files/entire_en_svk_ar18.pdf
2019-04-02,2019,Resolute_Holdings,Cresco Labs to Acquire Origin House in Largest-Ever ...,Corporate_Action,Cresco Labs to Acquire Origin House in Largest-Ever Public Company Acquisition in U.S. Cannabis Sector. The Transaction represents a total consideration of ...,https://www.cannabisbusinesstimes.com/business-issues-benchmarks/mergers-and-acquisitions/news/15698669/cresco-labs-to-acquire-origin-house-in-largest-ever-public-company-acquisition-in-us-cannabis-sector
2019-04-04,2019,Resolute_Holdings,2019 Annual Report and Accounts - ...,Financial_Performance,"UniCredit S.p.A.. A joint stock company. Registered Office and Head Office: Piazza Gae Aulenti, 3 - Tower A - 20154 Milano.",https://www.unicreditgroup.eu/content/dam/unicreditgroup-eu/documents/en/investors/financial-reports/2019/4Q19/2019-Annual-Report-and-Accounts-General-Meeting-Draft.pdf
2019-04-26,2019,Resolute_Holdings,enstar group limited,Financial_Performance,"CPPIB has subsequently acquired additional shares, and its current direct and indirect holdings constitute an economic interest of approximately 17.9%.",https://www.sec.gov/Archives/edgar/data/1363829/000136382919000069/esgr-2019611xdef14a.htm
2019-04-26,2019,Resolute_Holdings,Press release,General_Update,"• The financial outlook, as presented in February 2019, is unchanged with 2019 group revenue of EUR 1,975 - 2,040 million and 2019 group EBITDA of EUR 1,220 ...",https://www.ses.com/sites/default/files/2019-04/2019_Q1_Results_Press%20Release_FINAL.pdf
2019-06-09,2019,Resolute_Holdings,Financial Condition Report 2018,Financial_Performance,"Percentages are based on 17,966,593 ordinary shares outstanding as of March 31, 2019. In addition to voting ordinary shares, there were a total of 3,509,682 ...",https://www.enstargroup.com/wp-content/uploads/2019/06/Financial-Condition-Report-2018.pdf
2019-06-30,2019,Resolute_Holdings,New York City Police,Financial_Performance,"buyback. Members who have already completed a military buyback for time covering the RMS period, will receive a refund for the buyback or the Fund will ...",https://www.nyc.gov/assets/nycppf/downloads/pdf/ACFR-FY2024-Final.pdf
2019-06-30,2019,Resolute_Holdings,POSITIONING FOR A SUSTAINABLE FUTURE,General_Update,"In 2019 we focused on building our skills and capabilities, optimising processes and ensuring safe, stable and environmentally compliant operations. We continue ...",https://www.sasol.com/sites/default/files/2024-08/Sasol%20Integrated%20Report%20Web.pdf
2019-07-01,2019,Resolute_Holdings,BANK OF AMERICA CORPORATION 2019 RESOLUTION ...,General_Update,Derivative and Trading Activities​​ This Executive Summary provides a high-level overview of our confidential 2019 Resolution Plan submitted to the Agencies.,https://www.federalreserve.gov/supervisionreg/resolution-plans/boa-1g-20190701.pdf
2019-07-31,2019,Resolute_Holdings,RESOLUTE TO ACQUIRE TORO GOLD,Financial_Performance,"Second Completion: on 12 August 2019, Resolute will acquire Toro Gold shares from those Toro Gold shareholders who have not signed commitment agreements but ...",https://www.asx.com.au/asxpdf/20190731/pdf/4472sjq57l8vm2.pdf
2019-08-03,2019,Resolute_Holdings,One Equity Partners Completes Sale of Resolute Industrial ...,Clinical_Milestone,"One Equity Partners (OEP), a leading middle market private equity firm, today announced that it has completed the sale of Resolute Industrial Holdings, LLC.",https://www.oneequity.com/news/one-equity-partners-completes-sale-of-resolute-industrial-holdings/
2019-09-05,2019,Resolute_Holdings,N-PX,General_Update,"UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM N-PX ANNUAL REPORT OF PROXY VOTING RECORD OF REGISTERED MANAGEMENT INVESTMENT ...",https://www.sec.gov/Archives/edgar/data/799127/000114420419042822/tv525419_quantitative0093.htm
2019-09-09,2019,Resolute_Holdings,2019 ICSID Annual Report - World Bank,General_Update,The World Bank Group is fully committed to helping our clients overcome political and regulatory risks that deter private investment from entering new markets.,https://icsid.worldbank.org/sites/default/files/publications/annual-report/en/ICSID_AR19_CRA_Web_Low_DD.pdf
2019-10-15,2019,Resolute_Holdings,Resolute Bank P&A,General_Update,"Indemnitee of the antitrust, branching, banking or bank holding company or securities laws of the United States of America or any state thereof;. (vi) claims ...",https://www.fdic.gov/bank-failures/purchase-assumption-agreement-resolute-bank-maumee-oh
2019-10-30,2019,Resolute_Holdings,THE BOEING 737 MAX,General_Update,get out of a spin. Today you can't do that. An instructor is not allowed to let a stall fully develop. At the first warning—this is what it states in the.,https://www.govinfo.gov/content/pkg/CHRG-116hhrg38282/pdf/CHRG-116hhrg38282.pdf
2019-10-31,2019,Resolute_Holdings,NICOLE MANOS,General_Update,"SUMMARY. Nicole Manos brings 20 years of finance and accounting experience to Resolute. Her areas of expertise include restructuring, forensic.",https://resolutecommercial.com/wp-content/uploads/2019/10/Nicole-Manos-CV-2019.pdf
2019-11-05,2019,Resolute_Holdings,Bruin Capital announces strategic partnership with CVC and ...,Corporate_Action,"The deal gives Bruin access to billions in capital, plus a global network of resources from the partners beginning with an initial combined investment for $600 ...",https://www.cvc.com/media/news/2019/2019-11-05-bruin-capital-announces-strategic-partnership-with-cvc-and-the-jordan-company/
2019-11-25,2019,Resolute_Holdings,Eric Sprott and Tom Stanley lost big yesterday,General_Update,"Assuming that the holdings are unchanged, that's a combined paper loss of ~$250 million. The Resolute fund lost 8.71% yesterday (or since last NAV print).",https://opmwire.com/eric-sprott-and-tom-stanley-lost-big-yesterday/
2019-11-26,2019,Resolute_Holdings,FULLY INTEGRATED RESOLUTE TARGETS PREMIUM ...,General_Update,"“Resolute is a fully integrated manufacturer of quality products, and our tissue operations benefit from this vertical integration. These products are ...",https://www.tissueworldmagazine.com/departments/operations-report/fully-integrated-resolute-targets-premium-and-ultra-premium-production/
2019-12-08,2019,Resolute_Holdings,Stanford University Investment Report,Financial_Performance,"MERGED POOL GROWTH OF $100. (for the period July 1, 1991 to June 30, 2019). Growth of $100. *As reported by Cambridge Associates. Merged Pool. Cambridge ...",https://smc.stanford.edu/assets/Stanford-University-Investment-Report-2019.pdf
2019-12-24,2019,Resolute_Holdings,Resolute to Acquire Conifex's Three U.S. Sawmills,General_Update,CNW Telbec/ - Resolute Forest Products Inc. (NYSE: RFP) (TSX: RFP) today announced it has entered into an agreement to acquire Conifex Timber Inc.'s three.,https://www.newswire.ca/news-releases/resolute-to-acquire-conifex-s-three-u-s-sawmills-870242533.html
2019-12-28,2019,Resolute_Holdings,CSRC Annual Report 2019,Financial_Performance,"The legislative revision tackled a series of critical issues in capital markets, and set new milestones by instituting a registration-based IPO regime, much ...",http://www.csrc.gov.cn/csrc_en/c102063/c1606308/1606308/files/CSRC%20Annual%20Report%202019.pdf
2020-01-01,2020,Resolute_Holdings,Private Equity Buyouts in Healthcare,General_Update,"by E Appelbaum · 2020 · Cited by 137 — In late 2016, CHS announced it would sell more than 12 of its hospitals; earlier, in April, it did a spinoff of 38 small, mostly rural hospitals into Quorum ...",https://www.ineteconomics.org/uploads/papers/WP_118-Appelbaum-and-Batt-2-rb-Clean.pdf
2020-01-01,2020,Resolute_Holdings,Tokenisation: the future of real estate investment?,Corporate_Action,"by A Baum · 2020 · Cited by 157 — Holding in an off-market deal (Medium, 2020). This was a share deal in which a significant part of the purchase price of around €120m was to be paid in ...",https://www.sbs.ox.ac.uk/sites/default/files/2020-01/Tokenisation%20Report.pdf
2020-01-15,2020,Resolute_Holdings,Resolute Mining to sell Ravenswood Gold Mine for total ...,General_Update,Resolute Mining to sell Ravenswood Gold Mine for total proceeds of up to $300 million. Last updated: 17:34 15 Jan 2020 AEDT. First Published: 12:30 15 Jan 2020 ...,https://www.proactiveinvestors.com.au/companies/news/910669/resolute-mining-to-sell-ravenswood-gold-mine-for-total-proceeds-of-up-to-300-million-910669.html
2020-02-27,2020,Resolute_Holdings,SNC-LAVALIN GROUP INC. ANNUAL INFORMATION ...,General_Update,"Statements made in this Annual Information Form that describe the Company's or management's budgets, estimates, expectations, forecasts, objectives, ...",https://www.atkinsrealis.com/~/media/Files/A/atkinsrealis/investor-briefcase/en/2019/annual-info-form-2019-en.pdf
2020-03-06,2020,Resolute_Holdings,To Our Shareholders: We had an excellent year in 2019. ...,Financial_Performance,Our net investment in Resolute is $745 million while the carrying value of our shares is approximately $200 million. 21. Page 18. FAIRFAX FINANCIAL HOLDINGS ...,https://www.fairfax.ca/wp-content/uploads/Fairfax-Financial-Shareholders-Letter.pdf
2020-03-20,2020,Resolute_Holdings,Members of the Coronavirus Task Force Hold a Press ...,Financial_Performance,"I don't want to have stock buybacks. I don't want people spending — I don't want some executives saying, “We're going to buy 200,000 shares of stock.” ...",https://it.usembassy.gov/members-of-the-coronavirus-task-force-hold-a-press-briefing-march-20-2020/
2020-03-31,2020,Resolute_Holdings,"Semiannual Report to Congress - October 1, 2019",General_Update,"This Treasury OIG Semiannual Report to Congress for the 6-month period ended. March 31, 2020, is a testament to my staff's dedication to service. I would like ...",https://oig.treasury.gov/system/files/2020-12/Semiannual_Report_to_Congress_Mar_2020.pdf
2020-03-31,2020,Resolute_Holdings,2020 Three Month Interim Report ( ...,General_Update,GraceKennedy Limited is pleased to report its results for the first quarter of 2020 with reported revenue and profitability for the.,https://gracekennedy.com/report/2020-three-month-interim-report-q1/
2020-04-29,2020,Resolute_Holdings,1 AstraZeneca PLC 29 April 2020 07:00 BST First-quarter ...,General_Update,Variations in performance between quarters can be expected to continue. Financial guidance for FY 2020 is unchanged.,https://www.astrazeneca.com/content/dam/az/PDF/2020/q1-2020/Q1_2020_results_announcement.pdf
2020-04-30,2020,Resolute_Holdings,booklet 2020,General_Update,"In this highly international consortium, PhD students and postdocs will be exposed to the challenges of project management and learn about efficient reporting, ...",https://re-solute.eu/RESOLUTE_booklet.pdf
2020-05-22,2020,Resolute_Holdings,Joint Spin-off Report - Digital Asset Management - Siemens,Corporate_Action,"22 May 2020 (""Spin-off and Transfer Agreement""). The Spin-off and Transfer Agreement and its Annexes are enclosed with this Spin-off Report as Annex. The ...",https://assets.new.siemens.com/siemens/assets/api/uuid:7f7157d6-3d30-4e40-b6d3-60122892d7c9/Joint-Spin-off-Report-Convenience-Translation-22-May-2020.pdf
2020-06-03,2020,Resolute_Holdings,360 Finance Among First Wave of Companies to Register ...,Corporate_Action,"The Company provides tailored online consumer finance products to prime, underserved borrowers funded primarily by its funding partners. The Company's ...",https://ir.qifu.tech/news-releases/news-release-details/360-finance-among-first-wave-companies-register-its-financial
2020-06-07,2020,Resolute_Holdings,Recent Stock Spinoffs,Financial_Performance,"Euroholdings Ltd. Feb 28, 2025, CMPO · RHLD, Composecure Inc, Resolute Holdings Management Inc. Feb 24, 2025, WDC · SNDK, Western Digital Corp, Sandisk Corp.",https://stockanalysis.com/actions/spinoffs/
2020-07-15,2020,Resolute_Holdings,DINESH S SHETTY,Financial_Performance,"Resolute,. Resurgent. We are reimagining our customer- experience efforts, pushing forward on newly created priorities, driving innovation to make ...",https://www.titancompany.in/sites/default/files/2023-08/52-30SENoticeofAGMAnnualReport201920_1.pdf
2020-07-31,2020,Resolute_Holdings,Q3 2020 Deals - PE Hub,Corporate_Action,"Audrey Management Holdings Sarl, Blackstone Group LP, -, NORWAY - Audrey Management Holdings Sarl of Luxembourg, a unit of Blackstone Group LP, acquired the ...",https://media.pehub.com/uploads/2020/07/Q3-2020-Deals.xlsx
2020-08-24,2020,Resolute_Holdings,Registration Statement on Form S-1,Financial_Performance,"... 2020. We generated revenue of $46.1 million and $69.3 million for the six months ended June 30, 2019 and 2020, respectively, representing a growth rate of 50%.",https://www.sec.gov/Archives/edgar/data/1800667/000119312520228195/d841831ds1.htm
2020-08-26,2020,Resolute_Holdings,ASX Announcements,Corporate_Action,Marvel finalises acquisition of South Mali Gold Projects · Proposed issue of Securities - MVL · OKU: Oklo Finalises Divestment of South Mali Projects.,https://marvelgold.com.au/investors/asx-announcements/
2020-08-31,2020,Resolute_Holdings,American Beacon Bridgeway Large Cap Value,General_Update,"Resolute Investment Management, has 212 employees, including 46 investment ... – $5.3 billion in firm assets under management as of June 30, 2020.",https://etf.wi.gov/boards/deferredcompensation/2020/08/31/dcic3/direct
